config_id,total_sessions,active_session_limit,effective_regions,memory_budget_gb,arrival_pattern,session_pressure,region_pressure,memory_budget_per_active_session,predicted_arrival_burstiness,trace_mix_instance_entropy,repo_family_distribution,trace_llm_time_mean,trace_llm_time_p95,trace_tool_time_mean,trace_tool_time_p95,tool_time_share,llm_time_share,branch_jct_cv,tool_latency_cv,context_reuse_tokens,shared_context_ratio,repo_context_tokens,history_context_tokens,estimated_kv_bytes,estimated_domain_fanout,estimated_context_entropy,estimated_context_domain_count,context_hotspot_score,tool_events_per_session,llm_events_per_session,predicted_ready_depth,predicted_blocked_fraction,predicted_tool_blocked_fraction,estimated_remote_kv_pressure,estimated_remote_context_bytes,feature_sources_json
aligned_v10_stratified:ts128:al4:er2:arrclosed_loop:mem8,128,4,2,8,closed_loop,32.0,2.0,2.0,0.2,0.5762914612174369,"{""astropy"": 0.0625, ""django"": 0.9375}",0.9078625106738946,1.8089306354522705,1.9397131019940406,4.663068532943684,0.6811805429730785,0.31881945702692155,1.8075378415568384,4.5897949607926325,14430.0,0.9900001408479848,4632830.0,899389.0,329778520064,657.0,0.5762914612174369,2,0.863013698630137,10.265625,10.265625,2.7695208597565353,0.7152395701217324,0.7152395701217324,76.78254508972168,329778520064.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al4:er2:arrpoisson:mem64,128,4,2,64,poisson,32.0,2.0,16.0,0.55,0.6563939476111353,"{""astropy"": 0.0703125, ""django"": 0.9296875}",0.9059782640402576,1.6469740867614746,1.4758131430004582,4.151378154754639,0.619623170458113,0.38037682954188706,1.6056660406847143,4.895593814804083,14817.0,0.9913040528978011,5144331.0,1119200.0,371960135680,664.0,0.6563939476111353,2,0.8305722891566265,10.375,10.375,3.140357287207793,0.7048213563961035,0.7048213563961035,10.825464725494385,371960135680.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al4:er2:arrpoisson:mem8,128,4,2,8,poisson,32.0,2.0,2.0,0.55,0.6569796938243497,"{""astropy"": 0.109375, ""django"": 0.890625}",0.9384218571232814,1.886343240737915,1.4570248271092807,4.5941729545593475,0.6082476544770493,0.3917523455229508,1.4768952150739298,4.774378601462126,14742.0,0.9965567391039482,4551607.0,958523.0,326634520576,663.0,0.6569796938243497,2,0.830316742081448,10.359375,10.359375,3.1662365860647124,0.6918817069676436,0.6918817069676436,76.0505256652832,326634520576.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al4:er4:arrbursty:mem16,128,4,4,16,bursty,32.0,1.0,4.0,1.0,0.545700370669371,"{""astropy"": 0.0703125, ""django"": 0.9296875}",0.8932723048620108,1.8703854084014893,1.069147300756726,1.6594176888465881,0.5448107518369557,0.45518924816304435,1.1500563727215285,4.976697904902184,14366.0,0.9934919680868646,4654038.0,1077311.0,340026753024,656.0,0.545700370669371,2,0.8742378048780488,10.25,10.25,5.0,0.6810134397961947,0.6810134397961947,19.79216194152832,85006688256.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al4:er4:arrbursty:mem8,128,4,4,8,bursty,32.0,1.0,2.0,1.0,0.7609448904758318,"{""astropy"": 0.0859375, ""django"": 0.9140625}",0.898093446574607,1.8703854084014893,1.0816033217788887,1.6615867614746094,0.5463479756439937,0.4536520243560063,1.3231361045697339,5.006938684686351,15574.0,0.9998605057511939,5152630.0,1293804.0,379842584576,680.5,0.7609448904758318,2,0.7795738427626745,10.6328125,10.6328125,5.0,0.6829349695549922,0.6829349695549922,44.219496726989746,94960646144.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al4:er4:arrclosed_loop:mem16,128,4,4,16,closed_loop,32.0,1.0,4.0,0.2,0.6044065633459382,"{""astropy"": 0.0859375, ""django"": 0.9140625}",0.9034592044272144,1.6312361955642631,1.3901431328669807,4.151378154754639,0.6060959697603718,0.3939040302396281,1.6333518823663937,4.903583458244409,14556.0,0.9936545741444899,4714777.0,1000615.0,339242229760,659.5,0.6044065633459382,2,0.8521607278241091,10.3046875,10.3046875,4.2,0.6364007682483904,0.6364007682483904,19.74649667739868,84810557440.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al4:er4:arrclosed_loop:mem8,128,4,4,8,closed_loop,32.0,1.0,2.0,0.2,0.6035581029787452,"{""astropy"": 0.078125, ""django"": 0.921875}",0.9291691147072774,1.8785807251930238,2.0768588246594653,5.270544195175171,0.690898044379781,0.309101955620219,1.7250518419347547,4.437318472924975,14563.0,0.9869104087609955,4584748.0,925980.0,329687916544,661.0,0.6035581029787452,2,0.8524962178517398,10.328125,10.328125,4.2,0.7254429465987701,0.7254429465987701,38.38072490692139,82421979136.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al4:er4:arrpoisson:mem16,128,4,4,16,poisson,32.0,1.0,4.0,0.55,0.5470446763425442,"{""astropy"": 0.125, ""django"": 0.875}",0.8978723549350309,1.802689552307129,1.271744907086278,1.834908366203308,0.5861609461483845,0.4138390538516154,1.3875409791802098,4.804706430555063,14196.0,0.993160314181812,4427953.0,1026301.0,324109090816,653.5,0.5470446763425442,2,0.8737566947207345,10.2109375,10.2109375,4.55,0.6667580762437874,0.6667580762437874,18.86563205718994,81027272704.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al4:er4:arrpoisson:mem8,128,4,4,8,poisson,32.0,1.0,2.0,0.55,0.680766869867489,"{""astropy"": 0.0859375, ""django"": 0.9140625}",0.9259429465192857,1.7940386533737183,1.325569768927314,1.663004601001738,0.5887462948057924,0.41125370519420756,1.701064284755333,5.1793378998985045,14851.0,0.9908130531070645,4926037.0,1108065.0,358959161344,665.5,0.680766869867489,2,0.8196844477836214,10.3984375,10.3984375,4.55,0.6696989103415889,0.6696989103415889,41.78834629058838,89739790336.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al4:er8:arrbursty:mem32,128,4,8,32,bursty,32.0,0.5,8.0,1.0,0.6306862496809921,"{""astropy"": 0.078125, ""django"": 0.921875}",0.8623191664353856,1.574874114990234,1.2587863627869513,1.816089153289795,0.5934576782931028,0.40654232170689714,1.7481621541292856,5.227255669762443,14659.0,0.9904886436048893,4714961.0,1071779.0,344569602048,662.5,0.6306862496809921,2,0.8415094339622642,10.3515625,10.3515625,5.0,0.7418220978663785,0.7418220978663785,5.014147639274597,21535600128.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al4:er8:arrbursty:mem64,128,4,8,64,bursty,32.0,0.5,16.0,1.0,0.6024308020404452,"{""astropy"": 0.0859375, ""django"": 0.9140625}",0.9475289759412969,1.876427412033081,1.4501735773361506,2.51504551172274,0.6048179643275149,0.3951820356724851,1.6214813986744478,4.995235443244902,14662.0,0.9871200531485781,4552767.0,1079684.0,336714850304,663.0,0.6024308020404452,2,0.8529411764705882,10.359375,10.359375,5.0,0.7560224554093936,0.7560224554093936,2.4499229788780212,21044678144.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al4:er8:arrbursty:mem8,128,4,8,8,bursty,32.0,0.5,2.0,1.0,0.721335984134005,"{""astropy"": 0.078125, ""django"": 0.921875}",0.9637671084799004,1.8774474024772645,1.1732825415120238,4.1191101074218555,0.5490197860009745,0.4509802139990254,1.3113138556381296,4.98004970242638,15318.0,0.9880138319380521,4870873.0,1187363.0,361660178432,676.0,0.721335984134005,2,0.8002958579881657,10.5625,10.5625,5.0,0.6862747325012181,0.6862747325012181,21.051393032073975,22603761152.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al4:er8:arrclosed_loop:mem16,128,4,8,16,closed_loop,32.0,0.5,4.0,0.2,0.4808221391438976,"{""astropy"": 0.0703125, ""django"": 0.9296875}",0.9031697767317799,1.876427412033081,1.5383776227787056,1.816089153289795,0.6300830461399768,0.3699169538600232,1.6752965140799838,5.009235499142143,14081.0,0.9897265529770435,4414190.0,930938.0,318724546560,650.5,0.4808221391438976,2,0.8962336664104535,10.1640625,10.1640625,4.2,0.6615871984469757,0.6615871984469757,9.276105165481567,19920284160.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al4:er8:arrclosed_loop:mem8,128,4,8,8,closed_loop,32.0,0.5,2.0,0.2,0.7471865879957736,"{""astropy"": 0.0859375, ""django"": 0.9140625}",0.9845236375905652,2.236602544784546,1.8967186074091478,2.214710235595703,0.6582989023921301,0.34170109760786993,1.7604362866476735,4.725050884174322,15175.0,0.9964744738038375,4491326.0,984886.0,325079752704,669.0,0.7471865879957736,2,0.7869955156950673,10.453125,10.453125,4.2,0.6912138475117366,0.6912138475117366,18.92213201522827,20317484544.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al4:er8:arrpoisson:mem8,128,4,8,8,poisson,32.0,0.5,2.0,0.55,0.4815676924558295,"{""astropy"": 0.1015625, ""django"": 0.8984375}",0.8887402789067413,1.6992859840393066,1.0689677667877149,1.613795518875122,0.5460302260792522,0.45396977392074783,1.4334345295449071,5.319485890056194,14027.0,0.9900681909935553,4568764.0,935788.0,327828996096,649.0,0.4815676924558295,2,0.8959938366718028,10.140625,10.140625,4.55,0.6211093821651493,0.6211093821651493,19.0821590423584,20489312256.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al8:er16:arrbursty:mem32,128,8,16,32,bursty,16.0,0.5,4.0,1.0,0.5154258643208383,"{""astropy"": 0.0390625, ""django"": 0.9609375}",0.9229354459202967,1.8785807251930238,1.043656376741763,1.8612552642822198,0.5306929301317986,0.46930706986820137,1.5767133528458468,5.1014302712642525,14130.0,0.9866616404865101,4625869.0,865193.0,328276738048,651.0,0.5154258643208383,2,0.8847926267281107,10.171875,10.171875,10.0,0.6633661626647482,0.6633661626647482,4.777055263519287,10258648064.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al8:er16:arrclosed_loop:mem16,128,8,16,16,closed_loop,16.0,0.5,2.0,0.2,0.7953306329810705,"{""astropy"": 0.1171875, ""django"": 0.8828125}",0.986091114548096,1.9130854010581952,1.1514412680564567,1.6800186753273034,0.5386778125220456,0.4613221874779544,1.378517283854248,5.15812123505129,15884.0,0.9833495441196185,5165700.0,1314226.0,388406280192,687.0,0.7953306329810705,2,0.759825327510917,10.734375,10.734375,8.4,0.5656117031481479,0.5656117031481479,11.304110527038574,12137696256.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
aligned_v10_stratified:ts128:al8:er16:arrpoisson:mem16,128,8,16,16,poisson,16.0,0.5,2.0,0.55,0.5779576184299017,"{""astropy"": 0.109375, ""django"": 0.890625}",0.9292019658496985,1.755617880821236,1.6078244493770453,5.270564079284668,0.6337436771360333,0.3662563228639668,1.6191462139717514,4.631403169939468,14309.0,0.9998035175398381,4791739.0,1001333.0,341468037120,654.0,0.5779576184299017,2,0.8623853211009175,10.21875,10.21875,9.1,0.7208834327422379,0.7208834327422379,9.93802785873413,10670876160.0,"{""config"": [""total_sessions"", ""active_session_limit"", ""effective_regions"", ""memory_budget_gb"", ""arrival_pattern""], ""policy_outcome"": [], ""predicted"": [""predicted_arrival_burstiness"", ""predicted_ready_depth"", ""predicted_blocked_fraction"", ""predicted_tool_blocked_fraction"", ""estimated_remote_kv_pressure"", ""estimated_remote_context_bytes""], ""trace"": [""trace_llm_time_mean"", ""trace_tool_time_mean"", ""trace_mix_instance_entropy"", ""repo_family_distribution"", ""context_reuse_tokens"", ""shared_context_ratio""]}"
