event_id,repo_family,branch_id,step_id,command,canonical_tool_key,command_class,safety_level,safety_reason,answerable_by_artifact,artifact_keys,artifact_types,workspace_snapshot_hash,snapshot_hash_source,snapshot_hash_available
django__django-13033:b2:tool5,django,b2,11,pip install asgiref,shell_other:pip install asgiref:aae2c8b894e02d45,shell_other,UNSAFE,matched:\b(pip|uv|poetry|npm|pnpm|yarn)\s+(install|add|remove|publish|update|upgrade)\b,false,[],[],f37099417d759600,trace_branch_step_fallback,true
django__django-13033:b2:tool6,django,b2,13,"python manage.py shell -c 'from orion.models import TwoModel; qs = TwoModel.objects.filter(record__oneval__in=[1,2,3]).order_by(""record__root_id""); print(qs.query)'",python_inspect:python -c 92bf27ef314c1562:2802dbedb6931e2a,python_inspect,SAFE_READ_ONLY_EXACT,python_inspection_readonly,true,"[""PYTHON_INSPECTION_RESULT:.:python_inspect:python -c 92bf27ef314c1562:2802dbedb6931e2a""]","[""PYTHON_INSPECTION_RESULT""]",987fbfc766ab088f,trace_branch_step_fallback,true
django__django-13033:b2:tool7,django,b2,15,"cd /path/to/project/root && python manage.py shell -c 'from orion.models import TwoModel; qs = TwoModel.objects.filter(record__oneval__in=[1,2,3]).order_by(""record__root_id""); print(qs.query)'",python_inspect:python -c 92bf27ef314c1562:2802dbedb6931e2a,python_inspect,SAFE_READ_ONLY_EXACT,python_inspection_readonly,true,"[""PYTHON_INSPECTION_RESULT:.:python_inspect:python -c 92bf27ef314c1562:2802dbedb6931e2a""]","[""PYTHON_INSPECTION_RESULT""]",c0309c3eb8ac5e5e,trace_branch_step_fallback,true
django__django-13033:b2:tool8,django,b2,17,ls -la,list_find:ls -la:1de700c29687cae3,list_find,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,"[""DIRECTORY_LISTING:.:*""]","[""DIRECTORY_LISTING""]",f40870612cbc8489,trace_branch_step_fallback,true
django__django-13033:b2:tool9,django,b2,19,find . -name manage.py,list_find:find -name . manage.py:f68a354585cfe931,list_find,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,"[""DIRECTORY_LISTING:.:*""]","[""DIRECTORY_LISTING""]",b9560a97ad573da9,trace_branch_step_fallback,true
django__django-13033:b3:tool0,django,b3,1,cat models.py,file_read:cat models.py:9836c8ee4b3faa51,file_read,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,"[""FILE_CONTENT:models.py:*""]","[""FILE_CONTENT""]",fe5b1f6a8eb0df89,trace_branch_step_fallback,true
django__django-13033:b3:tool1,django,b3,3,"find . -name ""models.py""",list_find:find -name . models.py:c2fa9e9de636f5c4,list_find,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,"[""DIRECTORY_LISTING:.:*""]","[""DIRECTORY_LISTING""]",8ce5a3279bcbdb95,trace_branch_step_fallback,true
django__django-13033:b3:tool2,django,b3,5,"grep -r ""ForeignKey"" . | grep ""\bself\b""",grep_search:shell-chain:70ba72537a78d462,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,"[""GREP_INDEX:.:ForeignKey""]","[""GREP_INDEX""]",712ea485937ad5ad,trace_branch_step_fallback,true
django__django-13033:b3:tool3,django,b3,7,nano tests/introspection/models.py,shell_other:nano tests/introspection/models.py:dccdbeb1f0c0ef27,shell_other,UNKNOWN,not_whitelisted,false,[],[],d977446443bef912,trace_branch_step_fallback,true
django__django-13033:b3:tool4,django,b3,9,vim tests/introspection/models.py,shell_other:vim tests/introspection/models.py:62f7c0bc450c2942,shell_other,UNKNOWN,not_whitelisted,false,[],[],f538a16e9c92940c,trace_branch_step_fallback,true
django__django-13033:b3:tool5,django,b3,11,sed -i 's/^class ResponseTo(models.Model):/# class ResponseTo(models.Model):/' tests/introspection/models.py,file_read:sed -i s/^class ResponseTo(models.Model):/# class ResponseTo(models.Model): tests/introspection/models.py:267cd90ebb524272,file_read,UNSAFE,matched:\bsed\s+-i\b,false,[],[],20b0ffb056504e6f,trace_branch_step_fallback,true
django__django-13033:b3:tool6,django,b3,13,python manage.py shell,python_inspect:python manage.py shell:1fda2d6e19eb65b6,python_inspect,UNKNOWN,not_whitelisted,false,[],[],f5f3593ff405cb6b,trace_branch_step_fallback,true
django__django-13033:b3:tool7,django,b3,15,"cd /path/to/correct/directory
python manage.py shell",python_inspect:cd /path/to/correct/directory python manage.py shell:0dbff1738d657f4b,python_inspect,UNKNOWN,not_whitelisted,false,[],[],277d1717791501ae,trace_branch_step_fallback,true
django__django-13033:b3:tool8,django,b3,17,ls -la,list_find:ls -la:1de700c29687cae3,list_find,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,"[""DIRECTORY_LISTING:.:*""]","[""DIRECTORY_LISTING""]",18f14a6d14cebc7c,trace_branch_step_fallback,true
django__django-13033:b3:tool9,django,b3,19,"cd tests
python manage.py shell",python_inspect:cd tests python manage.py shell:9675deb9651f6808,python_inspect,UNKNOWN,not_whitelisted,false,[],[],ff89517b120bc1f1,trace_branch_step_fallback,true
django__django-11848:b0:tool0,django,b0,1,"grep -r ""def parse_http_date"" .",grep_search:grep -r def parse_http_date .:4e66ded3caa69022,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,"[""GREP_INDEX:.:def parse_http_date""]","[""GREP_INDEX""]",2ab887504cc9bf7a,trace_branch_step_fallback,true
django__django-11848:b0:tool1,django,b0,3,nano django/utils/http.py,shell_other:nano django/utils/http.py:82fe7040c6b6bfa6,shell_other,UNKNOWN,not_whitelisted,false,[],[],f45432fb450684eb,trace_branch_step_fallback,true
django__django-11848:b0:tool2,django,b0,5,"sed -i '/def parse_http_date/,/^$/ s/0-69/1900-1969/; /def parse_http_date/,/^$/ s/70-99/2000-2099/' django/utils/http.py","file_read:sed -i /def parse_http_date/,/^$/ s/0-69/1900-1969/; /def parse_http_date/,/^$/ s/70-99/2000-2099 django/utils/http.py:d6c01b1abb702281",file_read,UNSAFE,matched:\bsed\s+-i\b,false,[],[],aeaaeec8d3996369,trace_branch_step_fallback,true
django__django-11848:b0:tool3,django,b0,7,"python -c ""from django.utils.http import parse_http_date; print(parse_http_date('Sun, 06 Nov 94 08:49:37 GMT'))""",python_inspect:python -c 737efe2e896e6b01:59755da0dbe7ae3a,python_inspect,SAFE_READ_ONLY_EXACT,python_inspection_readonly,true,"[""PYTHON_INSPECTION_RESULT:.:python_inspect:python -c 737efe2e896e6b01:59755da0dbe7ae3a""]","[""PYTHON_INSPECTION_RESULT""]",2aaba2ae9b780c61,trace_branch_step_fallback,true
django__django-11848:b0:tool4,django,b0,9,grep -A 10 'def parse_http_date' django/utils/http.py,grep_search:grep -A 10 def parse_http_date django/utils/http.py:ff613d1972850ce1,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,"[""GREP_INDEX:def parse_http_date:10""]","[""GREP_INDEX""]",8c07825b6a5eb465,trace_branch_step_fallback,true
django__django-11848:b0:tool5,django,b0,11,"sed -i '/def parse_http_date/,/^$/ s/return int(time.mktime(parsedate(date)))/return int(time.mktime(parsedate_rfc850(date))) if parsedate_rfc850(date) else int(time.mktime(parsedate(date)))/' django/utils/http.py","file_read:sed -i /def parse_http_date/,/^$/ s/return int(time.mktime(parsedate(date)))/return int(time.mktime(parsedate_rfc850(date))) if parsedate_rfc850(date) else int(time.mktime(parsedate(date))) django/utils/http.py:7d4c17546a360afd",file_read,UNSAFE,matched:\bsed\s+-i\b,false,[],[],8313a3b9f916e66d,trace_branch_step_fallback,true
django__django-11848:b0:tool6,django,b0,13,"python -c ""from django.utils.http import parse_http_date; print(parse_http_date('Sun, 06 Nov 94 08:49:37 GMT'))""",python_inspect:python -c 737efe2e896e6b01:59755da0dbe7ae3a,python_inspect,SAFE_READ_ONLY_EXACT,python_inspection_readonly,true,"[""PYTHON_INSPECTION_RESULT:.:python_inspect:python -c 737efe2e896e6b01:59755da0dbe7ae3a""]","[""PYTHON_INSPECTION_RESULT""]",71d80a9ec8f7a112,trace_branch_step_fallback,true
django__django-11848:b0:tool7,django,b0,15,grep -A 20 'def parse_http_date' django/utils/http.py,grep_search:grep -A 20 def parse_http_date django/utils/http.py:975abc1547e5bee0,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,"[""GREP_INDEX:def parse_http_date:20""]","[""GREP_INDEX""]",d90f1e8165bc00e6,trace_branch_step_fallback,true
django__django-11848:b0:tool8,django,b0,17,"sed -i '/def parse_http_date/,/^$/ s/year = int(m.group('year'))/if year < 100: year += 2000 if 1900 <= year + 2000 <= 2099 else 1900 + year/' django/utils/http.py","file_read:sed -i /def parse_http_date/,/^$/ s/year = int(m.group(year))/if year < 100: year += 2000 if 1900 <= year + 2000 <= 2099 else 1900 + year django/utils/http.py:36460f37bdcba04c",file_read,UNSAFE,matched:\bsed\s+-i\b,false,[],[],e077144b58b1cfb4,trace_branch_step_fallback,true
django__django-11848:b0:tool9,django,b0,19,"python -c ""from django.utils.http import parse_http_date; print(parse_http_date('Sun, 06 Nov 94 08:49:37 GMT'))""",python_inspect:python -c 737efe2e896e6b01:59755da0dbe7ae3a,python_inspect,SAFE_READ_ONLY_EXACT,python_inspection_readonly,true,"[""PYTHON_INSPECTION_RESULT:.:python_inspect:python -c 737efe2e896e6b01:59755da0dbe7ae3a""]","[""PYTHON_INSPECTION_RESULT""]",97e094305d7ed2c1,trace_branch_step_fallback,true
django__django-11848:b0:tool10,django,b0,21,grep -A 20 'def parse_http_date' django/utils/http.py,grep_search:grep -A 20 def parse_http_date django/utils/http.py:975abc1547e5bee0,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,"[""GREP_INDEX:def parse_http_date:20""]","[""GREP_INDEX""]",1ef96b772c78d860,trace_branch_step_fallback,true
django__django-11848:b0:tool11,django,b0,23,"sed -i '/def parse_http_date/,/^$/ s/year = int(m.group('year'))/if year < 100: year += 2000 if 1900 <= year + 2000 <= 2099 else 1900 + year/' django/utils/http.py","file_read:sed -i /def parse_http_date/,/^$/ s/year = int(m.group(year))/if year < 100: year += 2000 if 1900 <= year + 2000 <= 2099 else 1900 + year django/utils/http.py:36460f37bdcba04c",file_read,UNSAFE,matched:\bsed\s+-i\b,false,[],[],06c3cbe4bd860da1,trace_branch_step_fallback,true
django__django-11848:b0:tool12,django,b0,25,"python -c ""from django.utils.http import parse_http_date; print(parse_http_date('Sun, 06 Nov 94 08:49:37 GMT'))""",python_inspect:python -c 737efe2e896e6b01:59755da0dbe7ae3a,python_inspect,SAFE_READ_ONLY_EXACT,python_inspection_readonly,true,"[""PYTHON_INSPECTION_RESULT:.:python_inspect:python -c 737efe2e896e6b01:59755da0dbe7ae3a""]","[""PYTHON_INSPECTION_RESULT""]",6988d8285521f694,trace_branch_step_fallback,true
django__django-11848:b0:tool13,django,b0,27,grep -A 20 'def parse_http_date' django/utils/http.py,grep_search:grep -A 20 def parse_http_date django/utils/http.py:975abc1547e5bee0,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,"[""GREP_INDEX:def parse_http_date:20""]","[""GREP_INDEX""]",13b9dd0646595485,trace_branch_step_fallback,true
django__django-11848:b0:tool14,django,b0,29,"sed -i '/def parse_http_date/,/^$/ s/year = int(m.group('year'))/if year < 100: year += 2000 if 1900 <= year + 2000 <= 2099 else 1900 + year/' django/utils/http.py","file_read:sed -i /def parse_http_date/,/^$/ s/year = int(m.group(year))/if year < 100: year += 2000 if 1900 <= year + 2000 <= 2099 else 1900 + year django/utils/http.py:36460f37bdcba04c",file_read,UNSAFE,matched:\bsed\s+-i\b,false,[],[],75afc08837ba5e37,trace_branch_step_fallback,true
django__django-11964:b0:tool0,django,b0,1,"sed -i 's/my_str_value = models.CharField/max_str_value = models.CharField/g' testing/pkg/models.py
sed -i '/def __str__/c\    def __str__(self):\n        return self.value' testing/pkg/models.py",file_read:sed -i -i s/my_str_value = models.CharField/max_str_value = models.CharField/g testing/pkg/models.py sed /def __str__/c\ def __str__(self):\n return self.value testing/pkg/models.py:82662b51350133cf,file_read,UNSAFE,matched:\bsed\s+-i\b,false,[],[],2ab887504cc9bf7a,trace_branch_step_fallback,true
django__django-11964:b0:tool1,django,b0,3,cd /path/to/correct/directory && sed -i 's/my_str_value = models.CharField/max_str_value = models.CharField/g' testing/pkg/models.py && sed -i '/def __str__/c\    def __str__(self):\n        return self.value' testing/pkg/models.py,file_read:shell-chain:30a417cd96b63319,file_read,UNSAFE,matched:\bsed\s+-i\b,false,[],[],f45432fb450684eb,trace_branch_step_fallback,true
django__django-11964:b0:tool2,django,b0,5,find . -name models.py,list_find:find -name . models.py:c2fa9e9de636f5c4,list_find,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,"[""DIRECTORY_LISTING:.:*""]","[""DIRECTORY_LISTING""]",aeaaeec8d3996369,trace_branch_step_fallback,true
django__django-11964:b0:tool3,django,b0,7,find testbed -name models.py,list_find:find -name testbed models.py:636c02260e250ca9,list_find,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,"[""DIRECTORY_LISTING:testbed:*""]","[""DIRECTORY_LISTING""]",2aaba2ae9b780c61,trace_branch_step_fallback,true
django__django-11964:b0:tool4,django,b0,9,ls -la,list_find:ls -la:1de700c29687cae3,list_find,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,"[""DIRECTORY_LISTING:.:*""]","[""DIRECTORY_LISTING""]",8c07825b6a5eb465,trace_branch_step_fallback,true
django__django-11964:b0:tool5,django,b0,11,cd tests && find . -name models.py,list_find:find -name . models.py:c2fa9e9de636f5c4,list_find,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,"[""DIRECTORY_LISTING:tests:*""]","[""DIRECTORY_LISTING""]",8313a3b9f916e66d,trace_branch_step_fallback,true
django__django-11964:b0:tool6,django,b0,13,cd tests/pkg && sed -i 's/my_str_value = models.CharField/max_str_value = models.CharField/g' models.py && sed -i '/def __str__/c\    def __str__(self):\n        return self.value' models.py,file_read:shell-chain:69e59bc355f044d3,file_read,UNSAFE,matched:\bsed\s+-i\b,false,[],[],71d80a9ec8f7a112,trace_branch_step_fallback,true
django__django-11964:b0:tool7,django,b0,15,ls -la tests,list_find:ls -la tests:df5d252518413793,list_find,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,"[""DIRECTORY_LISTING:tests:*""]","[""DIRECTORY_LISTING""]",d90f1e8165bc00e6,trace_branch_step_fallback,true
django__django-11964:b0:tool8,django,b0,17,cd tests && sed -i 's/my_str_value = models.CharField/max_str_value = models.CharField/g' models.py && sed -i '/def __str__/c\    def __str__(self):\n        return self.value' models.py,file_read:shell-chain:69e59bc355f044d3,file_read,UNSAFE,matched:\bsed\s+-i\b,false,[],[],e077144b58b1cfb4,trace_branch_step_fallback,true
django__django-11964:b0:tool9,django,b0,19,ls -la tests,list_find:ls -la tests:df5d252518413793,list_find,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,"[""DIRECTORY_LISTING:tests:*""]","[""DIRECTORY_LISTING""]",97e094305d7ed2c1,trace_branch_step_fallback,true
django__django-11964:b0:tool10,django,b0,21,cd tests && sed -i 's/my_str_value = models.CharField/max_str_value = models.CharField/g' models.py && sed -i '/def __str__/c\    def __str__(self):\n        return self.value' models.py,file_read:shell-chain:69e59bc355f044d3,file_read,UNSAFE,matched:\bsed\s+-i\b,false,[],[],1ef96b772c78d860,trace_branch_step_fallback,true
django__django-11964:b0:tool11,django,b0,23,ls -la tests,list_find:ls -la tests:df5d252518413793,list_find,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,"[""DIRECTORY_LISTING:tests:*""]","[""DIRECTORY_LISTING""]",06c3cbe4bd860da1,trace_branch_step_fallback,true
django__django-11964:b0:tool12,django,b0,25,cd tests && sed -i 's/my_str_value = models.CharField/max_str_value = models.CharField/g' models.py && sed -i '/def __str__/c\    def __str__(self):\n        return self.value' models.py,file_read:shell-chain:69e59bc355f044d3,file_read,UNSAFE,matched:\bsed\s+-i\b,false,[],[],6988d8285521f694,trace_branch_step_fallback,true
django__django-11964:b0:tool13,django,b0,27,ls -la tests,list_find:ls -la tests:df5d252518413793,list_find,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,"[""DIRECTORY_LISTING:tests:*""]","[""DIRECTORY_LISTING""]",13b9dd0646595485,trace_branch_step_fallback,true
django__django-11964:b0:tool14,django,b0,29,cd tests && sed -i 's/my_str_value = models.CharField/max_str_value = models.CharField/g' models.py && sed -i '/def __str__/c\    def __str__(self):\n        return self.value' models.py,file_read:shell-chain:69e59bc355f044d3,file_read,UNSAFE,matched:\bsed\s+-i\b,false,[],[],75afc08837ba5e37,trace_branch_step_fallback,true
django__django-12308:b0:tool0,django,b0,1,nano django/contrib/admin/utils.py,shell_other:nano django/contrib/admin/utils.py:f4e3540b92964c01,shell_other,UNKNOWN,not_whitelisted,false,[],[],2ab887504cc9bf7a,trace_branch_step_fallback,true
django__django-12308:b0:tool1,django,b0,3,"sed -i '/def display_for_field/,/^    return/a\
elif isinstance(field, models.JSONField):\
    if value is None:\
        return """"\
    elif field.readonly:\n        return json.dumps(value, indent=None, separators=("","", "":""))\
    else:\n        return json.dumps(value, indent=4)' django/contrib/admin/utils.py","file_read:sed -i /def display_for_field/,/^ return/a elif isinstance(field, models.JSONField): if value is None: return """" elif field.readonly:\n return json.dumps(value, indent=None, separators=("","", "":"")) else:\n return json.dumps(value, indent=4) django/contrib/admin/utils.py:18a8edcd81cd55ab",file_read,UNSAFE,matched:\bsed\s+-i\b,false,[],[],f45432fb450684eb,trace_branch_step_fallback,true
django__django-12308:b0:tool2,django,b0,5,grep -A 10 'def display_for_field' django/contrib/admin/utils.py,grep_search:grep -A 10 def display_for_field django/contrib/admin/utils.py:2924624531a8804b,grep_search,SAFE_READ_ONLY_EXACT,readonly_shell_chain,true,"[""GREP_INDEX:def display_for_field:10""]","[""GREP_INDEX""]",aeaaeec8d3996369,trace_branch_step_fallback,true
django__django-12308:b0:tool3,django,b0,7,"python - <<'PY'
from django.contrib.auth.models import User
from django.contrib.contenttypes.models import ContentType
from django.contrib.admin.sites import AdminSite
from django.contrib.admin.options import ModelAdmin
from django.db import models

class MyModel(models.Model):
    data = models.JSONField()

site = AdminSite(name='admin')
admin_class = type('MyModelAdmin', (ModelAdmin,), {})
site.register(MyModel, admin_class)

user = User.objects.create_superuser(username='admin', password='password', email='admin@example.com')
content_type = ContentType.objects.get_for_model(MyModel)
obj = MyModel(data={""foo"": ""bar""})
obj.save()
site.login(user)
response = site._build_app_index(request=user, model_admin=admin_class(content_type.model_class(), site))
print(response.content.decode())
PY",python_inspect:python-heredoc:1672c24c0f96e1dd,python_inspect,SAFE_READ_ONLY_EXACT,python_inspection_readonly,true,"[""PYTHON_INSPECTION_RESULT:.:python_inspect:python-heredoc:1672c24c0f96e1dd""]","[""PYTHON_INSPECTION_RESULT""]",2aaba2ae9b780c61,trace_branch_step_fallback,true
django__django-12308:b0:tool4,django,b0,9,pip install asgiref,shell_other:pip install asgiref:aae2c8b894e02d45,shell_other,UNSAFE,matched:\b(pip|uv|poetry|npm|pnpm|yarn)\s+(install|add|remove|publish|update|upgrade)\b,false,[],[],8c07825b6a5eb465,trace_branch_step_fallback,true
django__django-12308:b0:tool5,django,b0,11,"python - <<'PY'
from django.contrib.auth.models import User
from django.contrib.contenttypes.models import ContentType
from django.contrib.admin.sites import AdminSite
from django.contrib.admin.options import ModelAdmin
from django.db import models

class MyModel(models.Model):
    data = models.JSONField()

site = AdminSite(name='admin')
admin_class = type('MyModelAdmin', (ModelAdmin,), {})
site.register(MyModel, admin_class)

user = User.objects.create_superuser(username='admin', password='password', email='admin@example.com')
content_type = ContentType.objects.get_for_model(MyModel)
obj = MyModel(data={""foo"": ""bar""})
obj.save()
site.login(user)
response = site._build_app_index(request=user, model_admin=admin_class(content_type.model_class(), site))
print(response.content.decode())
PY",python_inspect:python-heredoc:1672c24c0f96e1dd,python_inspect,SAFE_READ_ONLY_EXACT,python_inspection_readonly,true,"[""PYTHON_INSPECTION_RESULT:.:python_inspect:python-heredoc:1672c24c0f96e1dd""]","[""PYTHON_INSPECTION_RESULT""]",8313a3b9f916e66d,trace_branch_step_fallback,true
django__django-12308:b0:tool6,django,b0,13,pip install pytz,shell_other:pip install pytz:890c2e1f01cd332c,shell_other,UNSAFE,matched:\b(pip|uv|poetry|npm|pnpm|yarn)\s+(install|add|remove|publish|update|upgrade)\b,false,[],[],71d80a9ec8f7a112,trace_branch_step_fallback,true
django__django-12308:b0:tool7,django,b0,15,"python - <<'PY'
from django.contrib.auth.models import User
from django.contrib.contenttypes.models import ContentType
from django.contrib.admin.sites import AdminSite
from django.contrib.admin.options import ModelAdmin
from django.db import models

class MyModel(models.Model):
    data = models.JSONField()

site = AdminSite(name='admin')
admin_class = type('MyModelAdmin', (ModelAdmin,), {})
site.register(MyModel, admin_class)

user = User.objects.create_superuser(username='admin', password='password', email='admin@example.com')
content_type = ContentType.objects.get_for_model(MyModel)
obj = MyModel(data={""foo"": ""bar""})
obj.save()
site.login(user)
response = site._build_app_index(request=user, model_admin=admin_class(content_type.model_class(), site))
print(response.content.decode())
PY",python_inspect:python-heredoc:1672c24c0f96e1dd,python_inspect,SAFE_READ_ONLY_EXACT,python_inspection_readonly,true,"[""PYTHON_INSPECTION_RESULT:.:python_inspect:python-heredoc:1672c24c0f96e1dd""]","[""PYTHON_INSPECTION_RESULT""]",d90f1e8165bc00e6,trace_branch_step_fallback,true
django__django-12308:b0:tool8,django,b0,17,"cat <<'EOF' > temp_settings.py
INSTALLED_APPS = [
    'django.contrib.admin',
    'django.contrib.auth',
    'django.contrib.contenttypes',
    'django.contrib.sessions',
    'django.contrib.messages',
    'django.contrib.staticfiles',
]
SECRET_KEY = 'dummy_secret_key'
DEBUG = True
ALLOWED_HOSTS = []
ROOT_URLCONF = 'myproject.urls'
WSGI_APPLICATION = 'myproject.wsgi.application'
DATABASES = {
    'default': {
        'ENGINE': 'django.db.backends.sqlite3',
        'NAME': ':memory:',
    }
}
LANGUAGE_CODE = 'en-us'
TIME_ZONE = 'UTC'
USE_I18N = True
USE_L10N = True
USE_TZ = True
STATIC_URL = '/static/'
EOF

export DJANGO_SETTINGS_MODULE=temp_settings.py
python - <<'PY'
from django.contrib.auth.models import User
from django.contrib.contenttypes.models import ContentType
from django.contrib.admin.sites import AdminSite
from django.contrib.admin.options import ModelAdmin
from django.db import models

class MyModel(models.Model):
    data = models.JSONField()

site = AdminSite(name='admin')
admin_class = type('MyModelAdmin', (ModelAdmin,), {})
site.register(MyModel, admin_class)

user = User.objects.create_superuser(username='admin', password='password', email='admin@example.com')
content_type = ContentType.objects.get_for_model(MyModel)
obj = MyModel(data={""foo"": ""bar""})
obj.save()
site.login(user)
response = site._build_app_index(request=user, model_admin=admin_class(content_type.model_class(), site))
print(response.content.decode())
PY",file_read:python-heredoc:fa0fc9a8605da540,file_read,UNSAFE,matched:>\s*[^&],false,[],[],e077144b58b1cfb4,trace_branch_step_fallback,true
django__django-12308:b0:tool9,django,b0,19,"mv temp_settings.py .
export DJANGO_SETTINGS_MODULE=temp_settings
python - <<'PY'
from django.contrib.auth.models import User
from django.contrib.contenttypes.models import ContentType
from django.contrib.admin.sites import AdminSite
from django.contrib.admin.options import ModelAdmin
from django.db import models

class MyModel(models.Model):
    data = models.JSONField()

site = AdminSite(name='admin')
admin_class = type('MyModelAdmin', (ModelAdmin,), {})
site.register(MyModel, admin_class)

user = User.objects.create_superuser(username='admin', password='password', email='admin@example.com')
content_type = ContentType.objects.get_for_model(MyModel)
obj = MyModel(data={""foo"": ""bar""})
obj.save()
site.login(user)
response = site._build_app_index(request=user, model_admin=admin_class(content_type.model_class(), site))
print(response.content.decode())
PY",python_inspect:python-heredoc:d1c763aeab9fe5ac,python_inspect,UNSAFE,matched:(^|[;&|]\s*)mv\s,false,[],[],97e094305d7ed2c1,trace_branch_step_fallback,true
django__django-12308:b0:tool10,django,b0,21,"export DJANGO_SETTINGS_MODULE=temp_settings
python - <<'PY'
import os
os.environ.setdefault('DJANGO_SETTINGS_MODULE', 'temp_settings')

import django
django.setup()

from django.contrib.auth.models import User
from django.contrib.contenttypes.models import ContentType
from django.contrib.admin.sites import AdminSite
from django.contrib.admin.options import ModelAdmin
from django.db import models

class MyModel(models.Model):
    data = models.JSONField()

site = AdminSite(name='admin')
admin_class = type('MyModelAdmin', (ModelAdmin,), {})
site.register(MyModel, admin_class)

user = User.objects.create_superuser(username='admin', password='password', email='admin@example.com')
content_type = ContentType.objects.get_for_model(MyModel)
obj = MyModel(data={""foo"": ""bar""})
obj.save()
site.login(user)
response = site._build_app_index(request=user, model_admin=admin_class(content_type.model_class(), site))
print(response.content.decode())
PY",python_inspect:python-heredoc:11479f19fe44a2c7,python_inspect,SAFE_READ_ONLY_EXACT,python_inspection_readonly,false,[],[],1ef96b772c78d860,trace_branch_step_fallback,true
django__django-12308:b0:tool11,django,b0,23,sed -i '381s/^/    /' django/contrib/admin/utils.py,file_read:sed -i 381s/^/  django/contrib/admin/utils.py:fc8624fbdd4e8f1e,file_read,UNSAFE,matched:\bsed\s+-i\b,false,[],[],06c3cbe4bd860da1,trace_branch_step_fallback,true
django__django-12308:b0:tool12,django,b0,25,"export DJANGO_SETTINGS_MODULE=temp_settings
python - <<'PY'
import os
os.environ.setdefault('DJANGO_SETTINGS_MODULE', 'temp_settings')

import django
django.setup()

from django.contrib.auth.models import User
from django.contrib.contenttypes.models import ContentType
from django.contrib.admin.sites import AdminSite
from django.contrib.admin.options import ModelAdmin
from django.db import models

class MyModel(models.Model):
    data = models.JSONField()

site = AdminSite(name='admin')
admin_class = type('MyModelAdmin', (ModelAdmin,), {})
site.register(MyModel, admin_class)

user = User.objects.create_superuser(username='admin', password='password', email='admin@example.com')
content_type = ContentType.objects.get_for_model(MyModel)
obj = MyModel(data={""foo"": ""bar""})
obj.save()
site.login(user)
response = site._build_app_index(request=user, model_admin=admin_class(content_type.model_class(), site))
print(response.content.decode())
PY",python_inspect:python-heredoc:11479f19fe44a2c7,python_inspect,SAFE_READ_ONLY_EXACT,python_inspection_readonly,false,[],[],6988d8285521f694,trace_branch_step_fallback,true
django__django-12308:b0:tool13,django,b0,27,sed -i '381s/^/    /' django/contrib/admin/utils.py,file_read:sed -i 381s/^/  django/contrib/admin/utils.py:fc8624fbdd4e8f1e,file_read,UNSAFE,matched:\bsed\s+-i\b,false,[],[],13b9dd0646595485,trace_branch_step_fallback,true
django__django-12308:b0:tool14,django,b0,29,"export DJANGO_SETTINGS_MODULE=temp_settings
python - <<'PY'
import os
os.environ.setdefault('DJANGO_SETTINGS_MODULE', 'temp_settings')

import django
django.setup()

from django.contrib.auth.models import User
from django.contrib.contenttypes.models import ContentType
from django.contrib.admin.sites import AdminSite
from django.contrib.admin.options import ModelAdmin
from django.db import models

class MyModel(models.Model):
    data = models.JSONField()

site = AdminSite(name='admin')
admin_class = type('MyModelAdmin', (ModelAdmin,), {})
site.register(MyModel, admin_class)

user = User.objects.create_superuser(username='admin', password='password', email='admin@example.com')
content_type = ContentType.objects.get_for_model(MyModel)
obj = MyModel(data={""foo"": ""bar""})
obj.save()
site.login(user)
response = site._build_app_index(request=user, model_admin=admin_class(content_type.model_class(), site))
print(response.content.decode())
PY",python_inspect:python-heredoc:11479f19fe44a2c7,python_inspect,SAFE_READ_ONLY_EXACT,python_inspection_readonly,false,[],[],75afc08837ba5e37,trace_branch_step_fallback,true
